id	filename	md5	size	state
44c09c62-8b08-4356-8871-e37ce8f6d5f1	44c09c62-8b08-4356-8871-e37ce8f6d5f1/unc.edu.e866475d-4919-4bf6-920e-5390720d15bf.1265443.rsem.genes.normalized_results	0fe3c80b97854d3fb1e25855ddf63d8e	434623	live
453302e6-22f5-4b79-af28-de88d84295a0	453302e6-22f5-4b79-af28-de88d84295a0/unc.edu.d6f0abd0-ff39-4c30-a8ee-e74e6f3621bf.1132636.rsem.genes.normalized_results	d35b27d8c972cad83c46bc2b9502c073	435215	live
453cf349-d3a0-4c4e-b382-2b9c4b4d92c2	453cf349-d3a0-4c4e-b382-2b9c4b4d92c2/unc.edu.28bc840d-296e-436e-93b8-9c28c0eaf47a.1132776.rsem.genes.normalized_results	2c29431cf3b411a94d54f3d540b6b462	434775	live
4546363a-7932-4843-9ce1-0742f6afb80e	4546363a-7932-4843-9ce1-0742f6afb80e/unc.edu.2a4747b5-1eeb-45b1-9e92-0e0e3d7a9c1b.1164399.rsem.genes.normalized_results	96c0d4f558cee151032ac0a82954f3fa	435552	live
457cbf07-e3b8-4937-97d9-331d32cb4512	457cbf07-e3b8-4937-97d9-331d32cb4512/unc.edu.0ef00203-8a0a-4d04-aa1e-c1164958d8ec.1143076.rsem.genes.normalized_results	c4a5e98561cc058c02cfe91cf2b77427	435504	live
45851c42-e3d7-43e6-9aaf-8396085671d1	45851c42-e3d7-43e6-9aaf-8396085671d1/unc.edu.e70e1882-b4be-4ed6-9c2d-4e8c84fde633.2114011.rsem.genes.normalized_results	15e2321ca8199053c65e33bd9277227b	435010	live
459b21b8-c26b-456d-9ecb-5d2ff3422767	459b21b8-c26b-456d-9ecb-5d2ff3422767/unc.edu.ee8b563d-11bb-4d84-ac53-e2acc8d0275d.1123376.rsem.genes.normalized_results	287c8679ae5eda80a4277820843838a4	435669	live
45b1a472-34c8-4ca8-864f-bc2c3bae972b	45b1a472-34c8-4ca8-864f-bc2c3bae972b/unc.edu.60534f8f-970a-4308-9844-a3a41dd6c187.1164550.rsem.genes.normalized_results	2f482eefc2bd874de9efc834f6438114	434779	live
45b66a9d-39a4-44d2-9846-d984006af4b5	45b66a9d-39a4-44d2-9846-d984006af4b5/unc.edu.91a5b906-6a04-4f0d-8710-172311e84789.1121069.rsem.genes.normalized_results	45cf49bdebf172041df33c15cab51640	435317	live
46030803-d0e5-4124-ab0e-81f40c47776a	46030803-d0e5-4124-ab0e-81f40c47776a/unc.edu.ee7156b6-f469-402c-8f63-f4c2f6913db1.1144705.rsem.genes.normalized_results	2d275361b7c64511915c23429a14d836	435118	live
46bf3862-3df9-4326-a8ca-98e3d0a9e972	46bf3862-3df9-4326-a8ca-98e3d0a9e972/unc.edu.9f440cd6-d55f-4cb6-a433-637ef1f9d38f.1145531.rsem.genes.normalized_results	c5e57e55f1f1c29a8fd0a8d4eeb1ff61	435737	live
4700b550-7bc4-4141-abb8-7db1dd3dfb2b	4700b550-7bc4-4141-abb8-7db1dd3dfb2b/unc.edu.55b3f26e-8f8f-48b8-8c3a-4e648ac7e05a.1123760.rsem.genes.normalized_results	5b4cd796c1a4337b7a1bcfd5fb89ef62	435305	live
473b57ce-fa1b-47a7-bcad-73b95e8ec798	473b57ce-fa1b-47a7-bcad-73b95e8ec798/unc.edu.9fa440b0-6e8d-4c48-a425-50abc2682f6e.1130694.rsem.genes.normalized_results	5f6b979ecf0b0107236b4c76b0a17a71	436240	live
473f1e6a-4bb2-40c1-bb1a-332423a8d747	473f1e6a-4bb2-40c1-bb1a-332423a8d747/unc.edu.5162ef6d-6978-4ff7-b385-a59325cefe17.1134237.rsem.genes.normalized_results	47c39aa99bc6953260ee5917697a8e0e	435255	live
47ac58d3-cec3-4c4f-ac52-8b6678f47ea3	47ac58d3-cec3-4c4f-ac52-8b6678f47ea3/unc.edu.e121ae32-63c2-4b13-b135-d1837fc10999.2038722.rsem.genes.normalized_results	9769b7d6312e60a316bad80baf36a352	434567	live
480b6c88-8237-4255-8191-1605f2688948	480b6c88-8237-4255-8191-1605f2688948/unc.edu.3795f6d6-3a1d-4b41-8a4b-e832078e9d48.1143651.rsem.genes.normalized_results	069648557d2474ade85439f540106d7b	435581	live
48bd5c97-15c0-45e4-aa42-c116fd152f5a	48bd5c97-15c0-45e4-aa42-c116fd152f5a/unc.edu.299add94-3b97-41a6-9fd4-c572f88982d5.1145179.rsem.genes.normalized_results	7ab44f97a6eb1fdf72144babc627ba36	433688	live
48da789d-f735-463d-9056-f6f5fa11d6ef	48da789d-f735-463d-9056-f6f5fa11d6ef/unc.edu.edda9023-a8d9-45dc-af21-5bba663967e4.1158433.rsem.genes.normalized_results	559714d3fc9f3d43d904364d10b580a6	435383	live
4981d4e0-6a26-47e9-9d30-c2d380299377	4981d4e0-6a26-47e9-9d30-c2d380299377/unc.edu.740c53d0-b037-4475-82b3-044b2f879aac.1858920.rsem.genes.normalized_results	329a0684a94f24bf62127106309d4c1f	436784	live
49878359-3bf2-4422-a5b5-f8ce75ec735f	49878359-3bf2-4422-a5b5-f8ce75ec735f/unc.edu.9046caf3-bbfe-4554-b9d2-11b333ad7704.1131081.rsem.genes.normalized_results	ad613e2c1f4a833212a8b250a68bac62	435345	live
49a99420-36b6-4884-af4c-17b38a1f35e3	49a99420-36b6-4884-af4c-17b38a1f35e3/unc.edu.ef37a73c-e0a0-4ff6-83a3-6befcdcb51c6.1145288.rsem.genes.normalized_results	3c6152e39f856bed5ab7ff999ce973d8	434997	live
49c26ccb-b83b-4dd6-b84b-62f45ea826ee	49c26ccb-b83b-4dd6-b84b-62f45ea826ee/unc.edu.5a6b1292-431d-4057-912f-6c8b8f12aed8.2636850.rsem.genes.normalized_results	da7c508f81e75513c8b09ff793aad464	435480	live
49c62ba6-033e-4f55-b176-32e05a607dc0	49c62ba6-033e-4f55-b176-32e05a607dc0/unc.edu.53c8bbbd-16cd-4790-a99b-f45b0f958157.1119492.rsem.genes.normalized_results	c5409b65465ac1acb0ad9001b0f81184	435305	live
49e09ecf-a705-4bf4-a068-a6e83aaa9ab3	49e09ecf-a705-4bf4-a068-a6e83aaa9ab3/unc.edu.d0f11931-ddcc-4cd5-8dfc-8ef984aa8a32.1134415.rsem.genes.normalized_results	04d2c28b89d44085034b2e6b17139f5b	435173	live
4a0c493c-8345-40e1-831d-585c88cedaa1	4a0c493c-8345-40e1-831d-585c88cedaa1/unc.edu.61e357f3-e4e1-49b8-9e37-7e0ef5a29e23.1171276.rsem.genes.normalized_results	462bbd1b45368300ce54c6457d2cec15	435012	live
4a0e6f33-3b61-46bc-a3ab-a7d34f6843e5	4a0e6f33-3b61-46bc-a3ab-a7d34f6843e5/unc.edu.3858b3ae-a4a9-4b91-8bd3-b7e20fb531e4.2029112.rsem.genes.normalized_results	2e795cab58fa8460b57c7b082b419548	434578	live
4a5d1c2e-61c2-4c23-84ca-f9980b7ad641	4a5d1c2e-61c2-4c23-84ca-f9980b7ad641/unc.edu.38adc5a4-bf82-4a06-a179-e84dd42593da.2045931.rsem.genes.normalized_results	94f5f61a2b92d5476248cf3a915d1c28	435890	live
4aa383d7-19fd-4991-a6a6-446767c5818b	4aa383d7-19fd-4991-a6a6-446767c5818b/unc.edu.07c52f68-8ece-4702-8573-9b21f32df787.1116916.rsem.genes.normalized_results	e500e64e6f8198c281a00b89dd9d2ec6	434621	live
4ab963d4-762d-49be-8946-46370cf5d82f	4ab963d4-762d-49be-8946-46370cf5d82f/unc.edu.7fdcbf9d-e485-4b2b-8b9e-dba41ceed97b.1807382.rsem.genes.normalized_results	841ae2eac874c5c60d10a80b04f77f5b	437051	live
4af57f80-463c-42bf-a77b-ad07ea06e608	4af57f80-463c-42bf-a77b-ad07ea06e608/unc.edu.1e59ea3f-36fa-4860-8c28-87b4b09075ec.1144182.rsem.genes.normalized_results	d444017f49ac9e5fff420b2e32107ca2	435439	live
4b14837e-26b0-4062-81eb-0d0b09d15abe	4b14837e-26b0-4062-81eb-0d0b09d15abe/unc.edu.8955404a-c756-4116-9613-dea06077a056.1376845.rsem.genes.normalized_results	0f9757ffd199b12f346cc6e91c64ef92	435330	live
4ba46f0c-9496-4b6a-aaec-56152da72eb6	4ba46f0c-9496-4b6a-aaec-56152da72eb6/unc.edu.4b964043-f6dd-4f19-ab4c-439ee68ce2b0.1130707.rsem.genes.normalized_results	9d5e58e328787eb0801da0a41ccc101e	436143	live
4ba7eabb-2444-43d8-9e1e-e0f7dc9c7a66	4ba7eabb-2444-43d8-9e1e-e0f7dc9c7a66/unc.edu.48188b57-1f05-43dc-b8d4-a422c4f443a9.1142383.rsem.genes.normalized_results	03e392154b60e6718e69bd00d3739303	436490	live
4bac0e1b-4ff3-4a9b-aacb-05a346ccfa57	4bac0e1b-4ff3-4a9b-aacb-05a346ccfa57/unc.edu.e074391d-348f-4f95-aad0-7f51c56b9696.1150401.rsem.genes.normalized_results	b691064899c3a0e7cd867f9700ef5b60	434656	live
4c04e0f4-69e4-4579-9662-7ad5c79be8da	4c04e0f4-69e4-4579-9662-7ad5c79be8da/unc.edu.91285ac6-c627-4101-b551-28f37b947276.1130691.rsem.genes.normalized_results	e7873ce36b02dac7916ff546465dab14	436157	live
4c2259e8-3d69-4c68-b8d7-970e70abf687	4c2259e8-3d69-4c68-b8d7-970e70abf687/unc.edu.e7d1fcd1-eb2a-4b6d-b5bd-6a0a6e4bec66.1287898.rsem.genes.normalized_results	1a384ac6ea52a70e20bfba917dfe1cf9	434360	live
4c4318e6-9d08-4417-82c8-921257bb7dd5	4c4318e6-9d08-4417-82c8-921257bb7dd5/unc.edu.a5f14d53-fe35-494e-b6b1-bc5c8484e4a9.2029018.rsem.genes.normalized_results	23cd6fb5f9d138a40b4c92adfe660464	435656	live
4c71b817-5c6a-4363-a7dc-193a76105584	4c71b817-5c6a-4363-a7dc-193a76105584/unc.edu.f7a5cfcb-623c-4858-ba32-e6ca63c75d2a.1117102.rsem.genes.normalized_results	1ea196f67861939d4af932e042988056	434510	live
4c726cda-fe3e-4079-b74a-63a756c05bb5	4c726cda-fe3e-4079-b74a-63a756c05bb5/unc.edu.0e932148-a592-42e2-b1df-4fd599db21e9.1143875.rsem.genes.normalized_results	8c781b39f1784cd3da74269e1f73105d	435561	live
4cc7c502-cbdd-48ba-b691-7c329ba01fb6	4cc7c502-cbdd-48ba-b691-7c329ba01fb6/unc.edu.5b9b0b0c-c751-4b7d-9951-a8f6a13e1afa.1889288.rsem.genes.normalized_results	b486c381d5a5c94ab42d42c442f049d7	436247	live
4d6e9c69-50ad-465f-86f1-701cd1b77365	4d6e9c69-50ad-465f-86f1-701cd1b77365/unc.edu.526da11e-9125-4fcd-98d7-02994c9783d1.1115678.rsem.genes.normalized_results	d25ca56d15fd4ccfc4d01158cb60a5d2	435424	live
4dbfff7b-5b8c-46c5-89ed-71785b0cd63d	4dbfff7b-5b8c-46c5-89ed-71785b0cd63d/unc.edu.9bf836ee-036e-40f2-88fb-cf903a40d9f5.1150466.rsem.genes.normalized_results	2fee209a121f77b6ebaf319661af4067	435094	live
4e0af237-1767-46df-8c28-a6e7f500b78c	4e0af237-1767-46df-8c28-a6e7f500b78c/unc.edu.5ba99650-56d2-4951-aa24-3d2fea3d1921.1132335.rsem.genes.normalized_results	33187934dbb256dc19707a5f2507b28e	436202	live
4e4931cd-f9f3-48ab-89de-f0aecc9871ea	4e4931cd-f9f3-48ab-89de-f0aecc9871ea/unc.edu.53e9749e-5554-443b-b41e-5efade6fce7a.1120658.rsem.genes.normalized_results	41677fe1496f28148240e98e46330a74	436786	live
4e76f9f3-231e-43ba-99f9-163ce6fe120e	4e76f9f3-231e-43ba-99f9-163ce6fe120e/unc.edu.d69c60ae-d21b-4e6e-89c5-ef0750a31c71.1119417.rsem.genes.normalized_results	9fa5613262815d21983122ab804db3f8	435722	live
4ed3f9fe-772c-4510-9c6a-bbf42e37f762	4ed3f9fe-772c-4510-9c6a-bbf42e37f762/unc.edu.15acd388-f958-4f43-bc38-39bab4cb830e.1157408.rsem.genes.normalized_results	91609b4cc725d42708a1f97ad4b40965	434572	live
4ef9db17-3b8a-4772-be60-d85e987eabff	4ef9db17-3b8a-4772-be60-d85e987eabff/unc.edu.3bfd1811-bd2a-439d-8dde-237abcf855af.1375215.rsem.genes.normalized_results	0c068c0b45764e63d091d88d7b320575	436687	live
4f5713bb-5d98-4d7e-b8c6-7c9735879789	4f5713bb-5d98-4d7e-b8c6-7c9735879789/unc.edu.74cba80b-7677-41d6-ab22-10f1a962ba2f.1171722.rsem.genes.normalized_results	f381b8cf6c3afa400653bc56097a114d	436074	live
4f7fd24b-6418-4d1a-95bf-3c5556a3dded	4f7fd24b-6418-4d1a-95bf-3c5556a3dded/unc.edu.bf23a402-18ab-47b7-8bca-a9b01eeaf605.1158500.rsem.genes.normalized_results	06d4f1682add6774e1b96d64024897a2	435867	live
4ff76dcd-3e9f-4734-9f11-057b12f0d729	4ff76dcd-3e9f-4734-9f11-057b12f0d729/unc.edu.cb3f974e-6bce-4757-a350-aef8e7925086.1169993.rsem.genes.normalized_results	4c046f71ee167e2ee7da26617e521fe2	436201	live
5068841a-68a6-4e63-8e54-da8d57af0e4b	5068841a-68a6-4e63-8e54-da8d57af0e4b/unc.edu.718c3d2a-517e-4e32-a96b-ef17848d56d8.1858658.rsem.genes.normalized_results	35649d016252479bdb3cae3c06de5a5f	436028	live
507a5982-1667-44f2-ba96-3ab2b8325039	507a5982-1667-44f2-ba96-3ab2b8325039/unc.edu.42a7e579-365d-4393-8b98-e4516863299e.1164712.rsem.genes.normalized_results	f2532038587e3d38d56016a47eb66f0b	434884	live
50d4ce3f-0260-4933-926a-37c444718e19	50d4ce3f-0260-4933-926a-37c444718e19/unc.edu.70633069-e9df-4fce-84df-6849f4b2693c.1156451.rsem.genes.normalized_results	90c13d15f4eb610e1d65015e99308a5d	435212	live
5107ca9c-1004-40c2-98c5-ce11474eeffb	5107ca9c-1004-40c2-98c5-ce11474eeffb/unc.edu.c11ffcd0-8e82-4815-b30b-2d08945ce0bc.2667677.rsem.genes.normalized_results	5621b58ffe9df6345447cb590c96f91f	433087	live
51166b6c-4e3a-45fb-991f-3472fe9e64f7	51166b6c-4e3a-45fb-991f-3472fe9e64f7/unc.edu.cbd64838-97a7-47a9-a4dc-aa9e0d0ab3d2.1142061.rsem.genes.normalized_results	15587f30c4b3707c8c20d79c064fbeb4	434517	live
5130f3f2-bbcc-46d2-b1e1-3c49d8cdba08	5130f3f2-bbcc-46d2-b1e1-3c49d8cdba08/unc.edu.b605d803-523b-46e6-b656-7d9888d306cc.1152034.rsem.genes.normalized_results	43ef10b49f83d7f3cfe934d1a797dd30	435685	live
5185cd8c-774a-49a5-aeff-a0352b7a9d5d	5185cd8c-774a-49a5-aeff-a0352b7a9d5d/unc.edu.4317b197-dc43-44f2-8854-557832570098.1169980.rsem.genes.normalized_results	76df8fbdcef734f954a7258bb9d8f623	436537	live
521574c8-66ac-41da-81ca-8c3f4973a1d3	521574c8-66ac-41da-81ca-8c3f4973a1d3/unc.edu.181e9c9f-7dbd-4f3a-8298-12797c717e1f.2625264.rsem.genes.normalized_results	7ac2d976f77a066d9bbdfa395a9d1cfd	436584	live
5217c421-197e-4991-af21-a45e691c55b6	5217c421-197e-4991-af21-a45e691c55b6/unc.edu.cdeceaf0-beb6-4374-8aea-83bd35318892.1154705.rsem.genes.normalized_results	d256b5449c0e5d7e9c13f6daad7b44dd	435642	live
523304fd-e0a0-458d-b903-8d5e1c6f6e39	523304fd-e0a0-458d-b903-8d5e1c6f6e39/unc.edu.e4edbc10-8939-4bbf-befa-ee44229e4394.1135762.rsem.genes.normalized_results	63857796ef49c3b1c15fa38f66370291	434596	live
5247330d-6fce-4003-9bc0-833225f8316a	5247330d-6fce-4003-9bc0-833225f8316a/unc.edu.2ca5942e-dcbf-46f1-8427-1ea7216dc559.2636744.rsem.genes.normalized_results	3ff4ed3bca64569a8a48ddff3d07f107	436020	live
526050b5-1125-410e-876a-ba5c095c0af8	526050b5-1125-410e-876a-ba5c095c0af8/unc.edu.0a9215ea-d5d2-41ad-a00d-bd7722f41229.1157944.rsem.genes.normalized_results	cea9e2caabc8118a840be7d1a95e8479	435829	live
5283a291-beca-4363-9151-39dc0f59226d	5283a291-beca-4363-9151-39dc0f59226d/unc.edu.28f9b0d6-8b8f-4dd6-8a7d-73cdd374a825.1152749.rsem.genes.normalized_results	5342b6dfe4b013a054d65bd2ea656465	436594	live
52dc9d50-cfdd-4f6c-96ba-3b880ab63867	52dc9d50-cfdd-4f6c-96ba-3b880ab63867/unc.edu.416041ff-f179-4c72-a281-f39d32c595c1.1159010.rsem.genes.normalized_results	c238bdf7098fed5fae47e53489535cf8	435571	live
52e3dcfd-731f-4660-8e05-a59ed9165a61	52e3dcfd-731f-4660-8e05-a59ed9165a61/unc.edu.7a276d04-8f45-4c07-9c24-8b1f50a1202d.1126271.rsem.genes.normalized_results	da0e4d49fd2d81bd95d715ceb02122f1	435695	live
53542f1f-acfc-4a94-96f9-392d33668cb2	53542f1f-acfc-4a94-96f9-392d33668cb2/unc.edu.463d3f12-16bb-456a-8fb1-f200c7996406.1151528.rsem.genes.normalized_results	d35c80f0e6799a1b2bdb0044e9f94fa7	435143	live
53a71fed-a754-44a8-b949-51db7b5dd24e	53a71fed-a754-44a8-b949-51db7b5dd24e/unc.edu.43c6d23b-2fcd-499e-82ef-10f15d8ede90.2623560.rsem.genes.normalized_results	34f55060604a5a55c9717906e6dbbd23	436175	live
5445deaf-fb7f-4768-b047-4ed95e7fb125	5445deaf-fb7f-4768-b047-4ed95e7fb125/unc.edu.e4d09b12-f1b4-4d66-bc6c-ccd32ad8185b.1116806.rsem.genes.normalized_results	597c29e0509fbc7e3bf079de34ec5c3b	435760	live
54607edf-c57a-4462-96c1-8fddf4b6dfd6	54607edf-c57a-4462-96c1-8fddf4b6dfd6/unc.edu.80efdbaa-067b-4018-89b2-b8869bfb9163.1079756.rsem.genes.normalized_results	daa03a4def79362cca863e5f6f8752ad	435988	live
54b15b64-eb8a-4ee5-9e1e-9444725dcb13	54b15b64-eb8a-4ee5-9e1e-9444725dcb13/unc.edu.a2f3fd7f-9a5d-44aa-8810-4978abad6e12.1165651.rsem.genes.normalized_results	914eac59af8fbc5169d7a70dd3c1e457	436293	live
54eb94ea-1708-4fb9-999b-8215bbb88bab	54eb94ea-1708-4fb9-999b-8215bbb88bab/unc.edu.52a863fe-b210-456b-9c2d-545277362b65.1130860.rsem.genes.normalized_results	ded17d2578642a8ad3ba7d501523fa59	435973	live
55416d02-2562-41af-9525-9bd2f12c7179	55416d02-2562-41af-9525-9bd2f12c7179/unc.edu.d99fef01-1eb5-4300-8031-d5a157fd5b28.1151090.rsem.genes.normalized_results	5cb7f0c1af66cb341f6a519ea903b008	434749	live
5554428e-15c2-429e-bb26-9b4946bc6351	5554428e-15c2-429e-bb26-9b4946bc6351/unc.edu.90d04601-4a15-44fc-bf1b-e0859310e644.1807169.rsem.genes.normalized_results	428b5fd2ebb82127bc2b9fc40c4dd9c2	434981	live
55881887-4068-4568-8b88-080c6ebf8cc2	55881887-4068-4568-8b88-080c6ebf8cc2/unc.edu.bfc39e77-7a26-4699-a4a3-217d4ea9425b.1142509.rsem.genes.normalized_results	b7be3cff183cdecb54c815243914a119	436699	live
569d364b-9e50-4b9f-ac29-e7a1ec93a2c7	569d364b-9e50-4b9f-ac29-e7a1ec93a2c7/unc.edu.8a430d45-6511-4900-954e-fd01106d0f22.2319084.rsem.genes.normalized_results	03b9713867ae5534a3552262579332e5	436422	live
5729f718-2076-4619-9bd3-466065cbf718	5729f718-2076-4619-9bd3-466065cbf718/unc.edu.12c36b7c-f302-4cea-bb4f-5a01211e00e9.2196009.rsem.genes.normalized_results	c5ae137e0865656cbaddecd1caebf466	435403	live
5749e8da-2ec9-48ee-b715-400fcb7e6af8	5749e8da-2ec9-48ee-b715-400fcb7e6af8/unc.edu.70546486-80a3-452c-8722-1bd7b14d5ac4.1099593.rsem.genes.normalized_results	30ef782a72b3f8d6f03563404ba493a3	435836	live
5781c0d7-e49f-439f-9926-ffa70c76cfbe	5781c0d7-e49f-439f-9926-ffa70c76cfbe/unc.edu.9ec15bb0-29a1-4285-8d6b-f9e5fa1b5126.2250035.rsem.genes.normalized_results	817e17b56461b3dd75930dab177400ef	436835	live
58123a23-adf2-4232-91cb-5365e3b72cd1	58123a23-adf2-4232-91cb-5365e3b72cd1/unc.edu.33600bf2-ec43-49d2-93dd-4985feb500aa.1120123.rsem.genes.normalized_results	e3fbc9d9d015f9df68303b5a03998cfc	433558	live
58442f29-73b5-45e4-b218-aee97b34b317	58442f29-73b5-45e4-b218-aee97b34b317/unc.edu.8e10b30e-5789-4ad4-a70b-c7a86927ac6b.1121506.rsem.genes.normalized_results	a3f3c016377ab72ee6802b8164a9d0f8	435919	live
584556c4-c5e5-44f2-9fa0-3d1ae00420d8	584556c4-c5e5-44f2-9fa0-3d1ae00420d8/unc.edu.c791026a-9fda-47b4-86fd-9b5933325326.1142094.rsem.genes.normalized_results	fbcb19f8c91cb46d64ff2b40642a09f3	435924	live
593e4069-eaa0-4a88-8136-ae59e24c4037	593e4069-eaa0-4a88-8136-ae59e24c4037/unc.edu.2ba9072c-39b9-438d-9a2c-0726dc3dc659.1119572.rsem.genes.normalized_results	111aa2e0001d1e9d4cffe940e73109fe	435629	live
5942a968-38e4-47f0-a60e-91f3e504530e	5942a968-38e4-47f0-a60e-91f3e504530e/unc.edu.cdc523d2-da82-4a3d-a97e-9745c8a802d1.2045613.rsem.genes.normalized_results	357c3ff8f57d49081de7ee390a62b1b3	434252	live
595fe1ca-b73c-4b5a-9edf-464b0a499260	595fe1ca-b73c-4b5a-9edf-464b0a499260/unc.edu.773a2357-99b8-40df-b657-f237d9735db9.1131122.rsem.genes.normalized_results	2d9aa4a176e57097e44ea0a2f82ea4c5	434906	live
596f425c-766b-4e27-813c-f8949edf9e8b	596f425c-766b-4e27-813c-f8949edf9e8b/unc.edu.2b721e04-5452-4b34-b3df-c6cdd04e87b1.1149144.rsem.genes.normalized_results	c0b7fb324bc9eb7844c769706040df7b	436433	live
59950edf-5872-4bb4-b5e1-81a9778a3107	59950edf-5872-4bb4-b5e1-81a9778a3107/unc.edu.14404fa2-adc4-4ecd-b4ee-5f4a75b54ff2.1116700.rsem.genes.normalized_results	9ce9b679e79b045ceb92561c0c35e542	436370	live
5a496ef7-eb98-4d51-bcea-9431300307d8	5a496ef7-eb98-4d51-bcea-9431300307d8/unc.edu.c6929312-e22d-4d4e-830d-6f735184d9b2.1142528.rsem.genes.normalized_results	8aa1264f77ec2a561b1c34c895792fae	435528	live
5a51de2b-7267-4ead-a61b-f3868eb67bd2	5a51de2b-7267-4ead-a61b-f3868eb67bd2/unc.edu.d6b5cec3-edeb-46c5-839b-e62a1e850e0e.1102674.rsem.genes.normalized_results	2b7c8f1611f65049acdd7894a7fda87c	435338	live
5ac0795c-8035-46f9-a353-2a71250ef358	5ac0795c-8035-46f9-a353-2a71250ef358/unc.edu.986550fb-92db-4e9f-b79a-6c3023dd63a3.1149914.rsem.genes.normalized_results	4c1727ef46bf0b673e698a57fece508c	435945	live
5bbf73c8-6f53-4354-8ff9-e6c1671f3985	5bbf73c8-6f53-4354-8ff9-e6c1671f3985/unc.edu.aad6a297-72fe-4483-8c81-b7bef2522437.1177338.rsem.genes.normalized_results	5feabb7c2e8758d73182b05a5d9fa8e7	435797	live
5c687e03-8131-49d0-97f5-a4be2fb655ea	5c687e03-8131-49d0-97f5-a4be2fb655ea/unc.edu.e3639f71-cfe7-46c7-8390-73f8043ac6b0.1152015.rsem.genes.normalized_results	2851cae440c611ef1fc34527bdf349ab	435829	live
5ccb0227-ce26-4971-8c4c-3a4ecafb89de	5ccb0227-ce26-4971-8c4c-3a4ecafb89de/unc.edu.e996b750-d0d3-43c8-860a-17da2f607b15.1926954.rsem.genes.normalized_results	77a26431b77db3bc7d3c523fbff8857d	435357	live
5cfe3459-5c08-4f2d-b0ca-85a7da864381	5cfe3459-5c08-4f2d-b0ca-85a7da864381/unc.edu.84633979-56dd-4244-90bc-fa4652718880.1989302.rsem.genes.normalized_results	309041a95c007936f33aa7f9cafbcfa4	436053	live
5d3b6927-4dc1-40a7-8bfe-ff874b072b2b	5d3b6927-4dc1-40a7-8bfe-ff874b072b2b/unc.edu.2ec1df5c-7272-44f4-922c-cdd6ba37f6b6.1807083.rsem.genes.normalized_results	a012198240312a5424903dc56b3b322f	433772	live
5db457de-7d2b-4098-8f42-f7801a864be5	5db457de-7d2b-4098-8f42-f7801a864be5/unc.edu.c13962b2-674a-4edc-a7c8-c077ab86d198.1136899.rsem.genes.normalized_results	a0109734f52264d8ee262177cb65b7d1	434995	live
5e000af2-7ec6-4d81-9e27-9c5e1ae6e326	5e000af2-7ec6-4d81-9e27-9c5e1ae6e326/unc.edu.bf9ca847-f30f-4dcf-bb91-a483be8db666.1879639.rsem.genes.normalized_results	17a1b1c809f63bb0509a038695ab1c06	435221	live
5e9a47a8-124a-4450-a45f-5c83a11c5f61	5e9a47a8-124a-4450-a45f-5c83a11c5f61/unc.edu.8af4a557-aebf-44ac-8ed5-b8b7b10ed24e.1673717.rsem.genes.normalized_results	e83ded8c569ed58b66644e2133769959	435121	live
5ebf7280-717b-4168-a0e7-474b4c1e9849	5ebf7280-717b-4168-a0e7-474b4c1e9849/unc.edu.b9a1f505-713e-4044-b76e-57134a4802f1.1142303.rsem.genes.normalized_results	4a06172d971e6c0c8a678df3b25169c6	435983	live
5f29c858-3028-4ff9-bfcf-b6240a4fae39	5f29c858-3028-4ff9-bfcf-b6240a4fae39/unc.edu.4adf4439-3d60-44ac-a6f0-9f42cc081a93.1133809.rsem.genes.normalized_results	62cf4103b17aadd3535d3c786bd059de	435939	live
5f7413fa-7e85-4731-926f-1d06480f75a2	5f7413fa-7e85-4731-926f-1d06480f75a2/unc.edu.93108690-ccc2-4ae4-89e0-042a654a0228.1129359.rsem.genes.normalized_results	f8deb66b7730150541f5e400b2f45844	436507	live
5fedde26-0315-4813-b20d-594e00d6a97f	5fedde26-0315-4813-b20d-594e00d6a97f/unc.edu.4a8c96d9-b08d-4812-93ec-c8c9db8139aa.1172225.rsem.genes.normalized_results	f3315c81a637f629b380fabbc2c1d41b	436517	live
5feeed45-2524-445d-865d-d1921bfb6047	5feeed45-2524-445d-865d-d1921bfb6047/unc.edu.a5405b3a-e351-4e9e-b3fa-07c33e3318d3.1155986.rsem.genes.normalized_results	d3b492372fd709cb869a5e582bab9f90	435274	live
60070ee2-b1ae-4063-9a19-33a44953c677	60070ee2-b1ae-4063-9a19-33a44953c677/unc.edu.b31bf328-6ead-4ee4-b8c7-4407372dc683.1153557.rsem.genes.normalized_results	bbb23441ac2c92189ea9ad13215e498a	434013	live
6067df84-7319-4137-bfe7-0b5846e71a02	6067df84-7319-4137-bfe7-0b5846e71a02/unc.edu.ad3c5cd7-6115-4e63-a282-f3f02907ebe5.2282098.rsem.genes.normalized_results	6c5801113b266b644f617680e19eda25	435983	live
60cb0977-316d-4485-ac88-d0503c6a77dd	60cb0977-316d-4485-ac88-d0503c6a77dd/unc.edu.bcf768ee-138c-42a4-a3bf-b8d509c644d9.1141269.rsem.genes.normalized_results	4224bcb075e5d35f69e2e82b6a799186	435940	live
60fdcafc-a44d-47f0-85bb-11c64ea1102f	60fdcafc-a44d-47f0-85bb-11c64ea1102f/unc.edu.4977200c-765d-475f-8df4-bf8d9a3b0aa9.1158954.rsem.genes.normalized_results	1a8740aad91f19dd316a68a3202b38ea	435199	live
